from,to,count
CEBPB,METRN,10
CEBPB,ING1,10
CEBPB,MEIS1,10
CEBPB,C6orf62,10
CEBPB,PPP1CC,10
CEBPB,RAP1B,10
CEBPB,BMP2,10
CEBPB,CYR61,10
CEBPB,SERPINE2,10
CEBPB,FAM107B,10
CEBPB,KDM7A,10
CEBPB,CUX1,10
CEBPB,SERTAD2,10
CEBPB,ZNF281,10
CEBPB,RBM15B,10
CEBPB,IGFBP5,10
CEBPB,TWIST2,10
CEBPB,MAFG,10
CEBPB,PRKAR1A,10
CEBPB,BCL6,10
CEBPB,FOXF2,10
CEBPB,ETS1,10
CEBPB,MSC,10
CEBPB,MRPL23,10
CEBPB,NFKBIZ,10
CEBPB,SOCS3,10
CEBPB,METRNL,10
CEBPB,TIMP2,10
CEBPB,TGIF1,10
CEBPB,PDGFRA,10
CEBPB,ZNF503,10
CEBPB,HDGF,10
CEBPB,LUZP1,10
CEBPB,FOXO1,10
CEBPB,GADD45B,10
CEBPB,ZBTB21,10
CEBPB,PRR5,10
CEBPB,KLF13,10
CEBPB,RHOQ,10
CEBPB,PPP2R5E,10
CEBPB,MAFF,10
CEBPB,C11orf96,10
CEBPB,IRF1,10
CEBPB,ZFAND5,10
CEBPB,ARID5A,10
CEBPB,FURIN,10
CEBPB,CBX4,10
CEBPB,CACNA2D3,10
CEBPB,JUND,10
CEBPB,BTG2,10
CEBPB,PDGFA,10
CEBPB,CEBPB,10
CEBPB,TNS3,10
CEBPB,ARID5B,10
CEBPB,CD81,10
CEBPB,INTS6,10
CEBPB,SBNO2,10
CEBPB,HNRNPH1,10
CEBPB,PTHLH,10
CEBPB,SMAD7,10
CEBPB,CHRDL2,10
CEBPB,TLE4,10
CEBPB,PLK3,10
CEBPB,SLC38A2,10
CEBPB,CYGB,10
CEBPB,PIM1,10
CEBPB,TMEM65,10
CEBPB,ATF3,10
CEBPB,PDE4B,10
CEBPB,ARRDC3,10
CEBPB,AKAP2,10
CEBPB,WEE1,10
CEBPB,FAM126A,10
CEBPB,ERBIN,10
CEBPB,IGFBP2,10
CEBPB,C16orf72,10
CEBPB,CHSY1,10
CEBPB,ARSG,10
CEBPB,RNF19B,10
CEBPB,KIF1C,10
CEBPB,SIRPA,10
CEBPB,WAC,10
CEBPB,GLIS3,10
CEBPB,SPON1,10
CEBPB,SLC30A1,10
CEBPB,STK38L,10
CEBPB,NR4A1,10
CEBPB,SETD7,10
CEBPB,ERRFI1,10
CEBPB,NFKBIA,10
CEBPB,ANKRD9,10
CEBPB,CDC42SE1,10
CEBPB,SFRP1,10
CEBPB,FOXC1,10
CEBPB,TGFB2,10
CEBPB,ID2,10
CEBPB,CYLD,10
CEBPB,TMEM119,10
CEBPB,SNTB1,10
CEBPB,BAG3,10
CEBPB,RBMS1,10
CEBPB,CCL3,10
CEBPB,ELK3,10
CEBPB,VASN,10
CEBPB,DUSP5,10
CEBPB,DUSP1,10
CEBPB,HEBP2,10
CEBPB,KYNU,10
CEBPB,CHIC2,10
CEBPB,TMEM165,10
CEBPB,RUNX2,10
CEBPB,ARID4B,10
CEBPB,SPHK1,10
CEBPB,LTBP1,10
CEBPB,PPP3CA,10
CEBPB,POU2F2,10
CEBPB,TUBB2A,10
CEBPB,TPM2,10
CEBPB,HBP1,10
CEBPB,HSD11B1,10
CEBPB,P4HB,10
CEBPB,MID1IP1,10
CEBPB,LPAR1,10
CEBPB,YES1,10
CEBPB,SLC16A3,10
CEBPB,CA12,10
CEBPB,NRP2,10
CEBPB,PLEKHO1,10
CEBPB,MAP3K8,10
CEBPB,CAMK2N1,10
CEBPB,ITM2C,10
CEBPB,DDIT4,10
CEBPB,ZFP36,10
CEBPB,PIM3,10
CEBPB,PAFAH1B2,10
CEBPB,OSBPL8,10
CEBPB,SCN1B,10
CEBPB,HLA-F,10
CEBPB,BARX1,10
CEBPB,NFYB,10
CEBPB,COL18A1,10
CEBPB,CCDC71L,10
CEBPB,HNRNPU,10
CEBPB,FAM20C,10
CEBPB,JMJD6,10
CEBPB,PITPNC1,10
CEBPB,FOSL1,10
CEBPB,GPR68,10
CEBPB,MYADM,10
CEBPB,CHST2,10
CEBPB,GPRC5A,10
CEBPB,CTNND1,10
CEBPB,NDRG1,10
CEBPB,SQSTM1,10
CEBPB,ETV6,10
CEBPB,UBE2E1,10
CEBPB,GAL,10
CEBPB,BCAR1,10
CEBPB,RUNX1,10
CEBPB,FAM89A,10
CEBPB,MAN1A1,10
CEBPB,HTRA3,10
CEBPB,NFKB2,10
CEBPB,GADD45G,10
CEBPB,SPSB1,10
CEBPB,UGCG,10
CEBPB,AXL,10
CEBPB,ANPEP,10
CEBPB,PHC2,10
CEBPB,PTGIR,10
CEBPB,CDKN1A,10
CEBPB,JUN,10
CEBPB,NUDT4,10
CEBPB,SGIP1,10
CEBPB,DNAJA1,10
CEBPB,DDX3X,10
CEBPB,ABCA1,10
CEBPB,ARHGEF2,10
CEBPB,SLC16A7,10
CEBPB,CBX3,10
CEBPB,JUNB,10
CEBPB,HSPA9,10
CEBPB,CLIP2,10
CEBPB,KLF11,10
CEBPB,TRIB1,10
CEBPB,LRRFIP1,10
CEBPB,BCL3,10
CEBPB,PTPN11,10
CEBPB,TSC22D1,10
CEBPB,MYC,10
CEBPB,NAB1,10
CEBPB,CBX6,10
CEBPB,ELOVL5,10
CEBPB,FNBP1L,10
CEBPB,KLF10,10
CEBPB,SERPINE1,10
CEBPB,NAP1L1,10
CEBPB,ADAMTS1,10
CEBPB,FGF7,10
CEBPB,FZD7,10
CEBPB,RNF24,10
CEBPB,CYP19A1,10
CEBPB,EVA1B,10
CEBPB,APBA2,10
CEBPB,RGS2,10
CEBPB,CNN3,10
CEBPB,PTPRE,10
CEBPB,PABPC1,10
CEBPB,STARD13,10
CEBPB,AFF4,10
CEBPB,EMP1,10
CEBPB,RCC2,10
CEBPB,NECTIN2,10
CEBPB,PLEKHG1,10
CEBPB,RGS16,10
CEBPB,EGR1,10
CEBPB,TRAF7,10
CEBPB,TWIST1,10
CEBPB,G3BP2,10
CEBPB,KLHL5,10
CEBPB,GLUL,10
CEBPB,C2,10
CEBPB,CSRP2,10
CEBPB,RGS3,10
CEBPB,CTSB,10
CEBPB,ADAMTS6,10
CEBPB,WWTR1,10
CEBPB,IRF2BP2,10
CEBPB,TPM4,10
CEBPB,TPBG,10
CEBPB,TMED7,10
CEBPB,TOB1,10
CEBPB,ITGB1,10
CEBPB,ID3,10
CEBPB,PELI1,10
CEBPB,CDH11,10
CEBPB,GULP1,10
CEBPB,VGLL4,10
CEBPB,EPN1,10
CEBPB,PTPN12,10
CEBPB,SGK1,10
CEBPB,B3GNT2,10
CEBPB,PPP1R14C,10
CEBPB,IRF2BPL,10
CEBPB,EIF4G2,10
CEBPB,LRRFIP2,10
CEBPB,DUSP14,10
CEBPB,HNRNPF,10
CEBPB,YBX3,10
CEBPB,PFKFB3,10
CEBPB,RIN2,10
CEBPB,PTBP1,10
CEBPB,HSPA2,10
CEBPB,TNFAIP8,10
CEBPB,COL15A1,10
CEBPB,ANKRD10,10
CEBPB,PDPN,10
CEBPB,THBS1,10
CEBPB,NR1D1,10
CEBPB,PPP1R15B,10
CEBPB,G0S2,10
CEBPB,PLSCR1,10
CEBPB,ANGPTL2,10
CEBPB,ELL,10
CEBPB,HNRNPH3,10
CEBPB,IGFBP4,10
CEBPB,RNF144B,10
CEBPB,ST5,10
CEBPB,CSDE1,10
CEBPB,CSRNP1,10
CEBPB,NFE2L2,10
CEBPB,NAMPT,10
CEBPB,NUFIP2,10
CEBPB,MBD2,10
CEBPB,MCL1,10
CEBPB,UBB,10
CEBPB,ELL2,10
CEBPB,BAG6,10
CEBPB,SLC20A1,10
CEBPB,TGFBI,10
CEBPB,PNPLA8,10
CEBPB,SBDS,10
CEBPB,AZIN2,10
CEBPB,MARCH6,10
CEBPB,TTC39C,10
CEBPB,ATP1A1,10
CEBPB,ISCA1,10
CEBPB,TRA2B,10
CEBPB,BHLHE40,10
CEBPB,EIF2S3,10
CEBPB,ABHD5,10
CEBPB,COQ10B,10
CEBPB,NEAT1,10
CEBPB,PAPLN,10
CEBPB,HSPA8,10
CEBPB,ATP13A3,10
CEBPB,TGM2,10
CEBPB,FAM110B,10
CEBPB,PKIG,10
CEBPB,MAPKAPK2,10
CEBPB,DIRAS1,10
CEBPB,C1orf198,10
CEBPB,TNFAIP3,10
CEBPB,PLEKHA5,10
CEBPB,MARCH7,10
CEBPB,PDLIM3,10
CEBPB,RBM7,10
CEBPB,HSP90AB1,10
CEBPB,HRH2,10
CEBPB,SDCBP,10
CEBPB,CD36,10
CEBPB,SCG2,10
CEBPB,HNRNPDL,10
CEBPB,BICC1,10
CEBPB,NMI,10
CEBPB,PLXDC2,10
CEBPB,EFHD2,10
CEBPB,SMOX,10
CEBPB,LINC00511,10
CEBPB,BTG3,10
CEBPB,BRD2,10
CEBPB,BORCS7,10
CEBPB,CXCL2,10
CEBPB,RNF145,10
CEBPB,SIPA1L1,10
CEBPB,KCNJ15,10
CEBPB,KIAA1191,10
CEBPB,MMP14,10
CEBPB,TFAM,10
CEBPB,GPBP1,10
CEBPB,DDX5,10
CEBPB,PRDM1,10
CEBPB,MSANTD3,10
CEBPB,AMD1,10
CEBPB,KCNK1,10
CEBPB,GRAMD1A,10
CEBPB,ABL2,10
CEBPB,RHOB,10
CEBPB,PTMA,10
CEBPB,IL24,10
CEBPB,RAPH1,10
CEBPB,FAM129B,10
CEBPB,ITGAV,10
CEBPB,AMPD3,10
CEBPB,PAG1,10
CEBPB,IRAK3,10
CEBPB,SLC43A2,10
CEBPB,NID1,10
CEBPB,CTGF,10
CEBPB,SMAD2,10
CEBPB,BRD4,10
CEBPB,SH3PXD2A,10
CEBPB,HIST1H1C,10
CEBPB,TNIP1,10
CEBPB,ZNF622,10
CEBPB,CERK,10
CEBPB,ETV1,10
CEBPB,ACTN1,10
CEBPB,MME,10
CEBPB,EIF3A,10
CEBPB,QKI,10
CEBPB,NPTN,10
CEBPB,CEMIP,10
CEBPB,IER3,10
CEBPB,CHORDC1,10
CEBPB,STAT3,10
CEBPB,CTNNB1,10
CEBPB,TSC22D2,10
CEBPB,COL6A1,10
CEBPB,TANK,10
CEBPB,CPEB4,10
CEBPB,ICAM1,10
CEBPB,FLCN,10
CEBPB,UBC,10
CEBPB,FADS3,10
CEBPB,ARRDC2,10
CEBPB,UNC5B,10
CEBPB,SPEN,10
CEBPB,PGM2L1,10
CEBPB,TMEM8A,10
CEBPB,RAB13,10
CEBPB,IER5L,10
CEBPB,ADAMTS4,10
CEBPB,CDKN2D,10
CEBPB,MAP2K3,10
CEBPB,TRAF3IP2,10
CEBPB,SLC25A5,10
CEBPB,MLXIP,10
CEBPB,FRMD6,10
CEBPB,MSX2,10
CEBPB,DENND2C,10
CEBPB,SLAIN2,10
CEBPB,HNRNPUL1,10
CEBPB,BHLHE22,10
CEBPB,PRNP,10
CEBPB,STEAP2,10
CEBPB,DDR2,10
CEBPB,PLIN2,10
CEBPB,SDC4,10
CEBPB,RARRES2,10
CEBPB,NXN,10
CEBPB,GPR176,10
CEBPB,POR,10
CEBPB,GEM,10
CEBPB,CSGALNACT2,10
CEBPB,LRRC8E,10
CEBPB,PNPLA2,10
CEBPB,CCNL1,10
CEBPB,TSPAN11,10
CEBPB,ALPL,10
CEBPB,EIF1B,10
CEBPB,CD44,10
CEBPB,HSPB1,10
CEBPB,HRH1,10
CEBPB,CLIC4,10
CEBPB,PMAIP1,10
CEBPB,ZCCHC14,10
CEBPB,MXD1,10
CEBPB,ZC3H12A,10
CEBPB,BZW1,10
CEBPB,AKIRIN1,10
CEBPB,LACTB,10
CEBPB,ITPRIP,10
CEBPB,IER5,10
CEBPB,ALKBH5,10
CEBPB,GBE1,10
CEBPB,SET,10
CEBPB,UBE2D3,10
CEBPB,B4GALT1,10
CEBPB,AKR1B1,10
CEBPB,MMD,10
CEBPB,CD164,10
CEBPB,HAS1,10
CEBPB,MMP2,10
CEBPB,ADAM10,10
CEBPB,CEBPD,10
CEBPB,EVA1A,10
CEBPB,A4GALT,10
CEBPB,LUM,10
CEBPB,ARHGEF1,10
CEBPB,CD14,10
CEBPB,CFLAR,10
CEBPB,TRAPPC6B,10
CEBPB,PHTF2,10
CEBPB,SOD2,10
CEBPB,SAP30,10
CEBPB,EIF4H,10
CEBPB,NFKB1,10
CEBPB,RASA3,10
CEBPB,MIR3142HG,10
CEBPB,GPC3,10
CEBPB,GPNMB,10
CEBPB,AEBP1,10
CEBPB,USP12,10
CEBPB,PLAU,10
CEBPB,ERN1,10
CEBPB,FAM133B,10
CEBPB,ASB1,10
CEBPB,MMP11,10
CEBPB,TKT,10
CEBPB,ETF1,10
CEBPB,G3BP1,10
CEBPB,NAA50,10
CEBPB,PTEN,10
CEBPB,CCNC,10
CEBPB,DNAJB6,10
CEBPB,YPEL5,10
CEBPB,WASL,10
CEBPB,FUT8,10
CEBPB,SHC3,10
CEBPB,MAP3K5,10
CEBPB,SUSD6,10
CEBPB,KHDRBS1,10
CEBPB,HIF1A,10
CEBPB,OTUD1,10
CEBPB,PRPS2,10
CEBPB,TOMM40,10
CEBPB,PLOD3,10
CEBPB,TMCO3,10
CEBPB,GLUD1,10
CEBPB,SDHA,10
CEBPB,ATF4,10
CEBPB,PPP1R18,10
CEBPB,CSNK1A1,10
CEBPB,MDM2,10
CEBPB,HNRNPM,10
CEBPB,PDK3,10
CEBPB,SLC30A7,10
CEBPB,KPNA2,10
CEBPB,RND3,10
CEBPB,HILPDA,10
CEBPB,PNRC2,10
CEBPB,VAPA,10
CEBPB,GAS6,10
CEBPB,ELK1,10
CEBPB,CD276,10
CEBPB,DEGS1,10
CEBPB,NUP54,10
CEBPB,SLC39A8,10
CEBPB,SFPQ,10
CEBPB,CMPK1,10
CEBPB,SLC7A2,10
CEBPB,ST3GAL1,10
CEBPB,UBQLN1,10
CEBPB,GK,10
CEBPB,TOMM20,10
CEBPB,RNF168,10
CEBPB,CLK1,10
CEBPB,EIF4A1,10
CEBPB,PTGS2,10
CEBPB,ATP6V1B2,10
CEBPB,WBP1L,10
CEBPB,TMEM30A,10
CEBPB,RNF149,10
CEBPB,IER2,10
CEBPB,ADM,10
CEBPB,CLDN12,10
CEBPB,SMOC1,10
CEBPB,TNFAIP2,10
CEBPB,PLK2,10
CEBPB,MAD1L1,10
CEBPB,TNC,10
CEBPB,MEDAG,10
CEBPB,TFRC,10
CEBPB,KIAA0930,10
CEBPB,HECA,10
CEBPB,C9orf3,10
CEBPB,DAXX,10
CEBPB,PSEN1,10
CEBPB,DNAJB1,10
CEBPB,PPTC7,10
CEBPB,CMTM4,10
CEBPB,IFRD1,10
CEBPB,FTH1,10
CEBPB,MARCH5,10
CEBPB,PERP,10
CEBPB,TMEM184B,10
CEBPB,RELA,10
CEBPB,HSPD1,10
CEBPB,TSPAN9,10
CEBPB,IRAK1,10
CEBPB,HSPH1,10
CEBPB,SLC3A2,10
CEBPB,GNA12,10
CEBPB,EEF2,10
CEBPB,EDNRB,10
CEBPB,PTPN1,10
CEBPB,TRIM28,10
CEBPB,PHLDA1,10
CEBPB,DNAJC1,10
CEBPB,SERTAD1,10
CEBPB,RNF11,10
CEBPB,GNAI1,10
CEBPB,FTL,10
CEBPB,NASP,10
CEBPB,MT1E,10
CEBPB,HIST1H2AC,10
CEBPB,HSP90AA1,10
CEBPB,CCL5,10
CEBPB,ACO1,10
CEBPB,COL6A2,10
CEBPB,IFNAR1,10
CEBPB,GCH1,10
CEBPB,GTF2B,10
CEBPB,IL1R1,10
CEBPB,SLC25A25,10
CEBPB,ASL,10
CEBPB,ACSL4,10
CEBPB,NFKBIE,10
CEBPB,CCL2,10
CEBPB,BIRC3,10
CEBPB,PTGES,10
CEBPB,CXCL3,10
CEBPB,CMTM6,10
CEBPB,CXCL1,10
CEBPB,ABCC3,10
CEBPB,VOPP1,10
CEBPB,IL6,10
CEBPB,VCAM1,10
CEBPB,RELB,10
CEBPB,DLL1,10
CEBPB,C1orf56,10
CEBPB,RNASEK,10
CEBPB,SLC16A10,10
CEBPB,PLAUR,10
CEBPB,HMOX1,10
CEBPB,CPXM2,10
CEBPB,ANTXR1,10
CEBPB,NMB,10
CEBPB,TWSG1,10
CEBPB,SLC39A14,10
CEBPB,PPP1R2,10
CEBPB,IMPAD1,10
CEBPB,ARL8B,10
CEBPB,ORMDL1,10
CEBPB,PPP1R15A,10
CEBPB,NEDD4,10
CEBPB,HSPA1B,10
CEBPB,SLC11A2,10
CEBPB,UBAC2,10
CEBPB,CEP57,10
CEBPB,CLMP,10
CEBPB,PNP,10
CEBPB,LBP,10
CEBPB,PTGS1,10
CEBPB,RAB21,10
CEBPB,PNRC1,10
CEBPB,DSEL,10
CEBPB,MAP2K2,10
CEBPB,DYRK3,10
CEBPB,TCP1,10
CEBPB,CYTH2,10
CEBPB,SERINC3,10
CEBPB,PCSK1,10
CEBPB,RIPK2,10
CEBPB,PXDN,10
CEBPB,ATP6V1A,10
CEBPB,CRISPLD2,10
CEBPB,UBE2D1,10
CEBPB,TMEM158,10
CEBPB,SSH1,10
CEBPB,CYP7B1,10
CEBPB,UBE2S,10
CEBPB,RAB31,10
CEBPB,PKD2,10
CEBPB,GABARAPL1,10
CEBPB,PTPN2,10
CEBPB,FAM20A,10
CEBPB,PRICKLE2,10
CEBPB,TNFAIP6,10
CEBPB,ITPRIPL2,10
CEBPB,ABCC1,10
CEBPB,STOM,10
CEBPB,KCNE4,10
CEBPB,DNAJB4,10
CEBPB,HSPB8,10
CEBPB,C1QTNF6,10
CEBPB,FMOD,10
CEBPB,WISP1,10
CEBPB,TAF10,10
CEBPB,CHMP1B,10
CEBPB,SLC43A3,10
CEBPB,TMEM181,10
CEBPB,CCT4,10
CEBPB,IFNGR1,10
CEBPB,VMP1,10
CEBPB,HSPA1A,10
CEBPB,ZNF213,10
CEBPB,CNOT3,10
CEBPB,SAT1,10
CEBPB,MAT2A,10
CEBPB,C11orf53,10
CEBPB,SIAH1,10
CEBPB,TNFSF11,10
CEBPB,DCAF8,10
CEBPD,NFKBIA,10
CEBPD,ICAM1,10
CEBPD,IRF1,10
CEBPD,BIRC3,10
CEBPD,GADD45B,10
CEBPD,NFKBIZ,10
CEBPD,CXCL2,10
CEBPD,CCL2,10
CEBPD,CXCL3,10
CEBPD,PDE4D,10
CEBPD,MAP3K8,10
CEBPD,SOCS3,10
CEBPD,ZFP36,10
CEBPD,PDE4B,10
CEBPD,SLC1A3,10
CEBPD,CCDC71L,10
CEBPD,CCL20,10
CEBPD,SAV1,10
CEBPD,BCL6,10
CEBPD,ATF3,10
CEBPD,PIM1,10
CEBPD,ID3,10
CEBPD,PLSCR1,10
CEBPD,CXCL1,10
CEBPD,KLF9,10
CEBPD,TSC22D1,10
CEBPD,BCL2A1,10
CEBPD,TNFAIP2,10
CEBPD,GEM,10
CEBPD,BCL3,10
CEBPD,NFIL3,10
CEBPD,FST,10
CEBPD,ARID5B,10
CEBPD,GLUL,10
CEBPD,PID1,10
CEBPD,ID2,10
CEBPD,TRIB1,10
CEBPD,TWIST2,10
CEBPD,FOSL2,10
CEBPD,OAZ1,10
CEBPD,DDIT4,10
CEBPD,MAF,10
CEBPD,ANGPT1,10
CEBPD,SGIP1,10
CEBPD,ZBTB20,10
CEBPD,GPX3,10
CEBPD,G0S2,10
CEBPD,IGFBP2,10
CEBPD,MITF,10
CEBPD,STAU1,10
CEBPD,RCAN1,10
CEBPD,ATP6V1B2,10
CEBPD,CCL26,10
CEBPD,ABCA6,10
CEBPD,FOXC1,10
CEBPD,PIK3R1,10
CEBPD,SLC5A3,10
CEBPD,MRPS6,10
CEBPD,VGLL3,10
CEBPD,EMP2,10
CEBPD,THBS1,10
CEBPD,YPEL2,10
CEBPD,PIM3,10
CEBPD,ADH5,10
CEBPD,PROK1,10
CEBPD,RNASE4,10
CEBPD,CEBPB,10
CEBPD,LIF,10
CEBPD,CDKN2C,10
CEBPD,DIO2,10
CEBPD,PLPP3,10
CEBPD,EFEMP1,10
CEBPD,GAS1,10
CEBPD,STEAP2,10
CEBPD,TNFAIP8,10
CEBPD,IL6,10
CEBPD,ZBTB16,10
CEBPD,RHOB,10
CEBPD,C9orf3,10
CEBPD,ID4,10
CEBPD,NR4A1,10
CEBPD,KCNE4,10
CEBPD,ITPRIP,10
CEBPD,UGCG,10
CEBPD,EIF5,10
CEBPD,SNHG8,10
CEBPD,MYC,10
CEBPD,STAT3,10
CEBPD,JUN,10
CEBPD,RNF144B,10
CEBPD,MAP2K3,10
CEBPD,NAMPT,10
CEBPD,CDKN1A,10
CEBPD,PIK3IP1,10
CEBPD,IGF1,10
CEBPD,PTGER4,10
CEBPD,CIRBP,10
CEBPD,SERPINE2,10
CEBPD,DUSP1,10
CEBPD,SMPDL3A,10
CEBPD,SKP2,10
CEBPD,TGIF1,10
CEBPD,BTG1,10
CEBPD,LMCD1,10
CEBPD,SPRY1,10
CEBPD,SVEP1,10
CEBPD,NR4A2,10
CEBPD,ADAMTS1,10
CEBPD,CITED2,10
CEBPD,ARRDC3,10
CEBPD,SOCS2,10
CEBPD,STOM,10
CEBPD,ZFAND5,10
CEBPD,VCAM1,10
CEBPD,FRMD6,10
CEBPD,RND3,10
CEBPD,EPB41L4A-AS1,10
CEBPD,CNN3,10
CEBPD,GADD45G,10
CEBPD,IRS2,10
CEBPD,IGFBP4,10
CEBPD,HBP1,10
CEBPD,TWIST1,10
CEBPD,IFRD1,10
CEBPD,UBE2D3,10
CEBPD,CXCL8,10
CEBPD,C11orf96,10
CEBPD,FTL,10
CEBPD,CYR61,10
CEBPD,CTGF,10
CEBPD,COCH,10
CEBPD,HERPUD1,10
CEBPD,MT1E,10
CEBPD,JUNB,10
CEBPD,H1FX,10
CEBPD,CRYAB,10
CEBPD,H3F3B,10
CEBPD,MT1X,10
CEBPD,IER2,10
CEBPD,PDGFD,10
CEBPD,FOS,10
CEBPD,CD59,10
CEBPD,SOD1,10
CEBPD,EGR1,10
CEBPD,PXDC1,10
CEBPD,CCL3,10
CEBPD,SERPINB9,10
CEBPD,WTAP,10
CEBPD,NECAP1,10
CEBPD,MFAP4,10
CEBPD,CCL11,10
CEBPD,PPP1R15A,10
CEBPD,DIO3,10
CEBPD,CHIC2,10
CEBPD,OTUD1,10
CEBPD,DAB2,10
CEBPD,LINC01091,10
CEBPD,PTGDS,10
CEBPD,RBMS1,10
CEBPD,SMIM10,10
CEBPD,ADM,10
CEBPD,HILPDA,10
CEBPD,MT2A,10
CEBPD,CFAP20,10
CEBPD,APELA,10
CEBPD,HSPE1,10
CEBPD,SOD2,10
CEBPD,CCDC68,10
CEBPD,NUCB1,10
CEBPD,LITAF,10
CEBPD,CCNL1,10
CEBPD,PTGFR,10
CEBPD,CACNA2D3,10
CEBPD,TSPAN4,10
CEBPD,GLRX,10
CEBPD,APOD,10
CEBPD,SOD3,10
CEBPD,RGS16,10
CEBPD,LDHA,10
CEBPD,NTRK2,10
CEBPD,IFI16,10
CEBPD,UBE2D1,10
CEBPD,HMGB2,10
CEBPD,SLC2A3,10
CEBPD,MAFF,10
CEBPD,FGF7,10
CEBPD,PNRC1,10
CEBPD,GADD45A,10
CEBPD,PTX3,10
CEBPD,NABP1,10
CEBPD,PPP1R15B,10
CEBPD,FAM200B,10
CEBPD,CXCL14,10
CEBPD,FTH1,10
CEBPD,HGF,10
CEBPD,SCUBE2,10
CEBPD,ADAMTS4,10
CEBPD,IQGAP2,10
CEBPD,STC2,10
CEBPD,LPAR6,10
CEBPD,ARSG,10
CEBPD,PTGS2,10
CEBPD,MAP7,10
CEBPD,UBE2B,10
CEBPD,BTG2,10
CEBPD,FRZB,10
CEBPD,CYB5A,10
CEBPD,MYLIP,10
CEBPD,IFNGR1,10
CEBPE,CEBPE,10
CEBPE,OSM,10
CEBPE,IL1B,10
CEBPE,MT1A,10
CEBPE,LINC00982,10
CEBPE,GPR132,10
CREB3,TSPAN31,10
CREB3,NR1H2,10
CREB3,URM1,10
CREB3,EIF3I,10
CREB3,CIB1,10
CREB3,TXN2,10
CREB3,GEMIN8,10
CREB3,TIMMDC1,10
CREB3,PSMD13,10
CREB3,CDC123,10
CREB3,NUDT5,10
CREB3,PHB2,10
CREB3,ARPC3,10
CREB3,EIF4E2,10
CREB3,MED8,10
CREB3,CHCHD5,10
CREB3,FIBP,10
CREB3,RRAS,10
CREB3,PDAP1,10
CREB3,TFG,10
CREB3,TMEM208,10
CREB3,AURKAIP1,10
CREB3,PSMD14,10
CREB3,RALA,10
CREB3,PSMD6,10
CREB3,ROMO1,10
CREB3,P4HB,10
CREB3,MAGED2,10
CREB3,MTPN,10
CREB3,RER1,10
CREB3,MANBAL,10
CREB3,YKT6,10
CREB3,DDOST,10
CREB3,LTV1,10
CREB3,BBIP1,10
CREB3,TRAPPC4,10
CREB3,SLC52A2,10
CREB3,SDF2,10
CREB3,VPS25,10
CREB3,POLR2C,10
CREB3,EIF6,10
CREB3,FAM96A,10
CREB3,CDC34,10
CREB3,ARFIP2,10
CREB3,PSMD2,10
CREB3,RFXANK,10
CREB3,MED10,10
CREB3,SDHB,10
CREB3,POLDIP2,10
CREB3,GNAS,10
CREB3,SNRPB,10
CREB3,PSMB7,10
CREB3,YIPF3,10
CREB3,FAM192A,10
CREB3,COMMD5,10
CREB3,AGPAT1,10
CREB3,GNAI2,10
CREB3,BUD31,10
CREB3,TMEM223,10
CREB3,C1orf122,10
CREB3,TNFAIP1,10
CREB3,ATG101,10
CREB3,ERH,10
CREB3,FKBP3,10
CREB3,STUB1,10
CREB3,PSMD8,10
CREB3,MPG,10
CREB3,SRGN,10
CREB3,RGS19,10
CREB3,CSNK2B,10
CREB3,KDELR3,10
CREB3,JOSD2,10
CREB3,NME1,10
CREB3,SSR3,10
CREB3,MRPL18,10
CREB3,SSSCA1,10
CREB3,TNFRSF11B,10
CREB3,PEF1,10
CREB3,UQCRC2,10
CREB3,GTF2A2,10
CREB3,TUSC2,10
CREB3,SEC13,10
CREB3,FHL3,10
CREB3,NRAS,10
CREB3,TPST2,10
CREB3,PSMC4,10
CREB3,MSC,10
CREB3,C19orf70,10
CREB3,ANP32A,10
CREB3,SRPX2,10
CREB3,MAPRE1,10
CREB3,RASSF1,10
CREB3,CINP,10
CREB3,ANXA1,10
CREB3,GRPEL1,10
CREB3,SUGT1,10
CREB3,COPS7A,10
CREB3,MORF4L2,10
CREB3,ERLEC1,10
CREB3,BAK1,10
CREB3,C12orf57,10
CREB3,DAD1,10
CREB3,NUDC,10
CREB3,RRAGA,10
CREB3,RNASEH1,10
CREB3,SMCO4,10
CREB3,CREB3,10
CREB3,ADIPOR1,10
CREB3,APH1A,10
CREB3,RIC8A,10
CREB3,ARSI,10
CREB3,PSMC1,10
CREB3,BECN1,10
CREB3,SNX17,10
CREB3,UBE2E3,10
CREB3,PDCD10,10
CREB3,USB1,10
CREB3,TOM1,10
CREB3,BLVRA,10
CREB3,CHST12,10
CREB3,AKR1A1,10
CREB3,COQ4,10
CREB3,COPE,10
CREB3,BAX,10
CREB3,PDIA5,10
CREB3,SRM,10
CREB3,FKBP11,10
CREB3,PLPP5,10
CREB3,ZFPL1,10
CREB3,SCX,10
CREB3,PPP1R14C,10
CREB3,PDHA1,10
CREB3,BCKDK,10
CREB3,MLF2,10
CREB3,BAG3,10
CREB3,TP53I13,10
CREB3,KDELR2,10
CREB3,PAPSS2,10
CREB3,COPZ1,10
CREB3,DUSP14,10
CREB3,ARF4,10
CREB3,HYAL2,10
CREB3,MRPL17,10
CREB3,S100A16,10
CREB3,NDUFS2,10
CREB3,C12orf75,10
CREB3,CDC42,10
CREB3,PQLC1,10
CREB3,NSMCE1,10
CREB3,CUEDC2,10
CREB3,FAM49B,10
